"Setup Grp. From","Plant","Plant Name","Setup Grp. To","Duration","SKU_from","SKU_to","volume_SKU_to","volume_SKU_from","weighted_mean","weighted_dev","Syrup #Components","SetupMin","SetupMax"
"200820","0281","Köln","202737",120,"20LCDBBN1X1 FANTA ORG MCDO","18LCDBBN1X1 FIS SWTNER POM",64867,97591,1.72374797571377,2.15203554902277,3,30,120
"200820","0281","Köln","200903",30,"20LCDBBN1X1 FANTA ORG MCDO","10LCDBBN1X1 Sprite MCDO",10878,97591,1.72374797571377,2.15203554902277,3,30,120
"200820","0281","Köln","200817",30,"20LCDBBN1X1 FANTA ORG MCDO","20LCDBBN1X1 Coke MCDO",395074,97591,1.72374797571377,2.15203554902277,3,30,120
"200820","0281","Köln","202711",30,"20LCDBBN1X1 FANTA ORG MCDO","5LCDBBN1X1 Coke Zero POM",32123,97591,1.72374797571377,2.15203554902277,3,30,120
"200820","0281","Köln","202306",30,"20LCDBBN1X1 FANTA ORG MCDO","10LCDBBN1X1 Coke lt POM",2555,97591,1.72374797571377,2.15203554902277,3,30,120
"200820","0281","Köln","201722",30,"20LCDBBN1X1 FANTA ORG MCDO","5LCDBBN1X1 Coke Zero MCDO",267706,97591,1.72374797571377,2.15203554902277,3,30,120
"200820","0281","Köln","200819",30,"20LCDBBN1X1 FANTA ORG MCDO","20LCDBBN1X1 Coke lt MCDO",44024,97591,1.72374797571377,2.15203554902277,3,30,120
"200820","0281","Köln","200902",30,"20LCDBBN1X1 FANTA ORG MCDO","10LCDBBN1X1 FANTA ORG MCDO",12367,97591,1.72374797571377,2.15203554902277,3,30,120
"200820","0281","Köln","200901",30,"20LCDBBN1X1 FANTA ORG MCDO","10LCDBBN1X1 Coke lt MCDO",13623,97591,1.72374797571377,2.15203554902277,3,30,120
"200820","0281","Köln","202854",180,"20LCDBBN1X1 FANTA ORG MCDO","5LCDBBN1X1 FUZE TEA LMN-KO POM",73679,97591,1.72374797571377,2.15203554902277,3,30,120
"200820","0281","Köln","202989",30,"20LCDBBN1X1 FANTA ORG MCDO","5LCDBBN1X1 FANTA SPLSH ORG POM",51782,97591,1.72374797571377,2.15203554902277,3,30,120
"200820","0281","Köln","200064",30,"20LCDBBN1X1 FANTA ORG MCDO","20LCDBBN1X1 Coke POM",193300,97591,1.72374797571377,2.15203554902277,3,30,120
"200901","0281","Köln","202711",30,"10LCDBBN1X1 Coke lt MCDO","5LCDBBN1X1 Coke Zero POM",32123,13623,1.75526933093452,2.14687453791141,7,5,120
"200901","0281","Köln","202989",30,"10LCDBBN1X1 Coke lt MCDO","5LCDBBN1X1 FANTA SPLSH ORG POM",51782,13623,1.75526933093452,2.14687453791141,7,5,120
"200901","0281","Köln","201722",30,"10LCDBBN1X1 Coke lt MCDO","5LCDBBN1X1 Coke Zero MCDO",267706,13623,1.75526933093452,2.14687453791141,7,5,120
"200901","0281","Köln","200817",30,"10LCDBBN1X1 Coke lt MCDO","20LCDBBN1X1 Coke MCDO",395074,13623,1.75526933093452,2.14687453791141,7,5,120
"200901","0281","Köln","203227",120,"10LCDBBN1X1 Coke lt MCDO","18LCDBBN1X1 FIS SWTNER EXPO",13534,13623,1.75526933093452,2.14687453791141,7,5,120
"200901","0281","Köln","200818",30,"10LCDBBN1X1 Coke lt MCDO","20LCDBBN1X1 Sprite MCDO",78724,13623,1.75526933093452,2.14687453791141,7,5,120
"200901","0281","Köln","200901",0,"10LCDBBN1X1 Coke lt MCDO","10LCDBBN1X1 Coke lt MCDO",13623,13623,1.75526933093452,2.14687453791141,7,5,120
"200901","0281","Köln","202306",30,"10LCDBBN1X1 Coke lt MCDO","10LCDBBN1X1 Coke lt POM",2555,13623,1.75526933093452,2.14687453791141,7,5,120
"200901","0281","Köln","201200",180,"10LCDBBN1X1 Coke lt MCDO","5LCDBBN1X1 Lift Apl POM",24837,13623,1.75526933093452,2.14687453791141,7,5,120
"200901","0281","Köln","200064",30,"10LCDBBN1X1 Coke lt MCDO","20LCDBBN1X1 Coke POM",193300,13623,1.75526933093452,2.14687453791141,7,5,120
"200901","0281","Köln","202990",30,"10LCDBBN1X1 Coke lt MCDO","10LCDBBN1X1 FANTA SPLSH ORG POM",83773,13623,1.75526933093452,2.14687453791141,7,5,120
"200901","0281","Köln","201525",30,"10LCDBBN1X1 Coke lt MCDO","10LCDBBN1X1 Coke POM",41643,13623,1.75526933093452,2.14687453791141,7,5,120
"200901","0281","Köln","200819",30,"10LCDBBN1X1 Coke lt MCDO","20LCDBBN1X1 Coke lt MCDO",44024,13623,1.75526933093452,2.14687453791141,7,5,120
"200901","0281","Köln","203232",120,"10LCDBBN1X1 Coke lt MCDO","18LCDBBN1X1 FIS SWTNER EXPO",3680,13623,1.75526933093452,2.14687453791141,7,5,120
"200901","0281","Köln","200903",30,"10LCDBBN1X1 Coke lt MCDO","10LCDBBN1X1 Sprite MCDO",10878,13623,1.75526933093452,2.14687453791141,7,5,120
"200901","0281","Köln","202854",180,"10LCDBBN1X1 Coke lt MCDO","5LCDBBN1X1 FUZE TEA LMN-KO POM",73679,13623,1.75526933093452,2.14687453791141,7,5,120
"200901","0281","Köln","200402",5,"10LCDBBN1X1 Coke lt MCDO","10LCDBBN1X1 Coke lt POM",48385,13623,1.75526933093452,2.14687453791141,7,5,120
"200901","0281","Köln","200820",30,"10LCDBBN1X1 Coke lt MCDO","20LCDBBN1X1 FANTA ORG MCDO",97591,13623,1.75526933093452,2.14687453791141,7,5,120
"200901","0281","Köln","200405",30,"10LCDBBN1X1 Coke lt MCDO","10LCDBBN1X1 Sprite POM",106540,13623,1.75526933093452,2.14687453791141,7,5,120
"200901","0281","Köln","202737",120,"10LCDBBN1X1 Coke lt MCDO","18LCDBBN1X1 FIS SWTNER POM",64867,13623,1.75526933093452,2.14687453791141,7,5,120
"200901","0281","Köln","203414",120,"10LCDBBN1X1 Coke lt MCDO","18LCDBBN1X1 FIS SWTNER EXPO",4920,13623,1.75526933093452,2.14687453791141,7,5,120
"200901","0281","Köln","202583",30,"10LCDBBN1X1 Coke lt MCDO","10LCDBBN1X1 Mezzo Speciality Mix POM",5649,13623,1.75526933093452,2.14687453791141,7,5,120
"200901","0281","Köln","201190",30,"10LCDBBN1X1 Coke lt MCDO","10LCDBBN1X1 Coke Zero POM",59603,13623,1.75526933093452,2.14687453791141,7,5,120
"200901","0281","Köln","200902",30,"10LCDBBN1X1 Coke lt MCDO","10LCDBBN1X1 FANTA ORG MCDO",12367,13623,1.75526933093452,2.14687453791141,7,5,120
"200902","0281","Köln","200402",30,"10LCDBBN1X1 FANTA ORG MCDO","10LCDBBN1X1 Coke lt POM",48385,12367,1.78529552123601,2.12797879520819,3,30,120
"200902","0281","Köln","200903",30,"10LCDBBN1X1 FANTA ORG MCDO","10LCDBBN1X1 Sprite MCDO",10878,12367,1.78529552123601,2.12797879520819,3,30,120
"200902","0281","Köln","202854",180,"10LCDBBN1X1 FANTA ORG MCDO","5LCDBBN1X1 FUZE TEA LMN-KO POM",73679,12367,1.78529552123601,2.12797879520819,3,30,120
"200902","0281","Köln","200817",30,"10LCDBBN1X1 FANTA ORG MCDO","20LCDBBN1X1 Coke MCDO",395074,12367,1.78529552123601,2.12797879520819,3,30,120
"200902","0281","Köln","201525",30,"10LCDBBN1X1 FANTA ORG MCDO","10LCDBBN1X1 Coke POM",41643,12367,1.78529552123601,2.12797879520819,3,30,120
"200902","0281","Köln","200405",30,"10LCDBBN1X1 FANTA ORG MCDO","10LCDBBN1X1 Sprite POM",106540,12367,1.78529552123601,2.12797879520819,3,30,120
"200902","0281","Köln","200902",0,"10LCDBBN1X1 FANTA ORG MCDO","10LCDBBN1X1 FANTA ORG MCDO",12367,12367,1.78529552123601,2.12797879520819,3,30,120
"200902","0281","Köln","202989",30,"10LCDBBN1X1 FANTA ORG MCDO","5LCDBBN1X1 FANTA SPLSH ORG POM",51782,12367,1.78529552123601,2.12797879520819,3,30,120
"200902","0281","Köln","202711",30,"10LCDBBN1X1 FANTA ORG MCDO","5LCDBBN1X1 Coke Zero POM",32123,12367,1.78529552123601,2.12797879520819,3,30,120
"200902","0281","Köln","203414",120,"10LCDBBN1X1 FANTA ORG MCDO","18LCDBBN1X1 FIS SWTNER EXPO",4920,12367,1.78529552123601,2.12797879520819,3,30,120
"200902","0281","Köln","202306",30,"10LCDBBN1X1 FANTA ORG MCDO","10LCDBBN1X1 Coke lt POM",2555,12367,1.78529552123601,2.12797879520819,3,30,120
"200902","0281","Köln","202583",30,"10LCDBBN1X1 FANTA ORG MCDO","10LCDBBN1X1 Mezzo Speciality Mix POM",5649,12367,1.78529552123601,2.12797879520819,3,30,120
"200902","0281","Köln","201190",30,"10LCDBBN1X1 FANTA ORG MCDO","10LCDBBN1X1 Coke Zero POM",59603,12367,1.78529552123601,2.12797879520819,3,30,120
"200902","0281","Köln","200064",30,"10LCDBBN1X1 FANTA ORG MCDO","20LCDBBN1X1 Coke POM",193300,12367,1.78529552123601,2.12797879520819,3,30,120
"200902","0281","Köln","200819",30,"10LCDBBN1X1 FANTA ORG MCDO","20LCDBBN1X1 Coke lt MCDO",44024,12367,1.78529552123601,2.12797879520819,3,30,120
"200902","0281","Köln","200818",30,"10LCDBBN1X1 FANTA ORG MCDO","20LCDBBN1X1 Sprite MCDO",78724,12367,1.78529552123601,2.12797879520819,3,30,120
"200902","0281","Köln","200820",30,"10LCDBBN1X1 FANTA ORG MCDO","20LCDBBN1X1 FANTA ORG MCDO",97591,12367,1.78529552123601,2.12797879520819,3,30,120
"200902","0281","Köln","203227",120,"10LCDBBN1X1 FANTA ORG MCDO","18LCDBBN1X1 FIS SWTNER EXPO",13534,12367,1.78529552123601,2.12797879520819,3,30,120
"200902","0281","Köln","201200",180,"10LCDBBN1X1 FANTA ORG MCDO","5LCDBBN1X1 Lift Apl POM",24837,12367,1.78529552123601,2.12797879520819,3,30,120
"200902","0281","Köln","203232",120,"10LCDBBN1X1 FANTA ORG MCDO","18LCDBBN1X1 FIS SWTNER EXPO",3680,12367,1.78529552123601,2.12797879520819,3,30,120
"200902","0281","Köln","201722",30,"10LCDBBN1X1 FANTA ORG MCDO","5LCDBBN1X1 Coke Zero MCDO",267706,12367,1.78529552123601,2.12797879520819,3,30,120
"200902","0281","Köln","202737",120,"10LCDBBN1X1 FANTA ORG MCDO","18LCDBBN1X1 FIS SWTNER POM",64867,12367,1.78529552123601,2.12797879520819,3,30,120
"200902","0281","Köln","202990",30,"10LCDBBN1X1 FANTA ORG MCDO","10LCDBBN1X1 FANTA SPLSH ORG POM",83773,12367,1.78529552123601,2.12797879520819,3,30,120
"200902","0281","Köln","200901",30,"10LCDBBN1X1 FANTA ORG MCDO","10LCDBBN1X1 Coke lt MCDO",13623,12367,1.78529552123601,2.12797879520819,3,30,120
"200903","0281","Köln","202711",30,"10LCDBBN1X1 Sprite MCDO","5LCDBBN1X1 Coke Zero POM",32123,10878,1.7222528107945,2.14833557972501,4,5,120
"200903","0281","Köln","201722",30,"10LCDBBN1X1 Sprite MCDO","5LCDBBN1X1 Coke Zero MCDO",267706,10878,1.7222528107945,2.14833557972501,4,5,120
"200903","0281","Köln","200402",30,"10LCDBBN1X1 Sprite MCDO","10LCDBBN1X1 Coke lt POM",48385,10878,1.7222528107945,2.14833557972501,4,5,120
"200903","0281","Köln","202989",30,"10LCDBBN1X1 Sprite MCDO","5LCDBBN1X1 FANTA SPLSH ORG POM",51782,10878,1.7222528107945,2.14833557972501,4,5,120
"200903","0281","Köln","203227",120,"10LCDBBN1X1 Sprite MCDO","18LCDBBN1X1 FIS SWTNER EXPO",13534,10878,1.7222528107945,2.14833557972501,4,5,120
"200903","0281","Köln","200903",0,"10LCDBBN1X1 Sprite MCDO","10LCDBBN1X1 Sprite MCDO",10878,10878,1.7222528107945,2.14833557972501,4,5,120
"200903","0281","Köln","200817",30,"10LCDBBN1X1 Sprite MCDO","20LCDBBN1X1 Coke MCDO",395074,10878,1.7222528107945,2.14833557972501,4,5,120
"200903","0281","Köln","200819",30,"10LCDBBN1X1 Sprite MCDO","20LCDBBN1X1 Coke lt MCDO",44024,10878,1.7222528107945,2.14833557972501,4,5,120
"200903","0281","Köln","200405",5,"10LCDBBN1X1 Sprite MCDO","10LCDBBN1X1 Sprite POM",106540,10878,1.7222528107945,2.14833557972501,4,5,120
"200903","0281","Köln","202854",180,"10LCDBBN1X1 Sprite MCDO","5LCDBBN1X1 FUZE TEA LMN-KO POM",73679,10878,1.7222528107945,2.14833557972501,4,5,120
"200903","0281","Köln","201525",30,"10LCDBBN1X1 Sprite MCDO","10LCDBBN1X1 Coke POM",41643,10878,1.7222528107945,2.14833557972501,4,5,120
"200903","0281","Köln","200902",30,"10LCDBBN1X1 Sprite MCDO","10LCDBBN1X1 FANTA ORG MCDO",12367,10878,1.7222528107945,2.14833557972501,4,5,120
"200903","0281","Köln","202990",30,"10LCDBBN1X1 Sprite MCDO","10LCDBBN1X1 FANTA SPLSH ORG POM",83773,10878,1.7222528107945,2.14833557972501,4,5,120
"200903","0281","Köln","203414",120,"10LCDBBN1X1 Sprite MCDO","18LCDBBN1X1 FIS SWTNER EXPO",4920,10878,1.7222528107945,2.14833557972501,4,5,120
"200903","0281","Köln","200064",30,"10LCDBBN1X1 Sprite MCDO","20LCDBBN1X1 Coke POM",193300,10878,1.7222528107945,2.14833557972501,4,5,120
"200903","0281","Köln","203232",120,"10LCDBBN1X1 Sprite MCDO","18LCDBBN1X1 FIS SWTNER EXPO",3680,10878,1.7222528107945,2.14833557972501,4,5,120
"200903","0281","Köln","202737",120,"10LCDBBN1X1 Sprite MCDO","18LCDBBN1X1 FIS SWTNER POM",64867,10878,1.7222528107945,2.14833557972501,4,5,120
"200903","0281","Köln","201200",180,"10LCDBBN1X1 Sprite MCDO","5LCDBBN1X1 Lift Apl POM",24837,10878,1.7222528107945,2.14833557972501,4,5,120
"200903","0281","Köln","200901",30,"10LCDBBN1X1 Sprite MCDO","10LCDBBN1X1 Coke lt MCDO",13623,10878,1.7222528107945,2.14833557972501,4,5,120
"200903","0281","Köln","202306",30,"10LCDBBN1X1 Sprite MCDO","10LCDBBN1X1 Coke lt POM",2555,10878,1.7222528107945,2.14833557972501,4,5,120
"200903","0281","Köln","202583",30,"10LCDBBN1X1 Sprite MCDO","10LCDBBN1X1 Mezzo Speciality Mix POM",5649,10878,1.7222528107945,2.14833557972501,4,5,120
"200903","0281","Köln","200820",30,"10LCDBBN1X1 Sprite MCDO","20LCDBBN1X1 FANTA ORG MCDO",97591,10878,1.7222528107945,2.14833557972501,4,5,120
"200903","0281","Köln","200818",30,"10LCDBBN1X1 Sprite MCDO","20LCDBBN1X1 Sprite MCDO",78724,10878,1.7222528107945,2.14833557972501,4,5,120
"200903","0281","Köln","201190",30,"10LCDBBN1X1 Sprite MCDO","10LCDBBN1X1 Coke Zero POM",59603,10878,1.7222528107945,2.14833557972501,4,5,120
"200938","0279","Mölln","200081",60,"1LPLBTR1X12 VAN COKE","1LPLBTR1X12 FANTA ORG",457449.999,184322.998,0.542722746511273,0.735174235175277,4,45,60
"200938","0279","Mölln","200081",60,"1LPLBTR1X12 VAN COKE","1LPLBTR1X12 FANTA ORG",457449.999,48703,0.542722746511273,0.735174235175277,4,45,60
"200938","0279","Mölln","200991",60,"1LPLBTR1X12 VAN COKE","1LPLBTR1X12 Mezzo Mix Zero",129856,184322.998,0.542722746511273,0.735174235175277,4,45,60
"200938","0279","Mölln","200991",60,"1LPLBTR1X12 VAN COKE","1LPLBTR1X12 Mezzo Mix Zero",129856,48703,0.542722746511273,0.735174235175277,4,45,60
"200938","0279","Mölln","200081",60,"1LPLBTR1X12 VAN COKE","1LPLBTR1X12 FANTA ORG",584819.999,184322.998,0.542722746511273,0.735174235175277,4,45,60
"200938","0279","Mölln","200081",60,"1LPLBTR1X12 VAN COKE","1LPLBTR1X12 FANTA ORG",584819.999,48703,0.542722746511273,0.735174235175277,4,45,60
"200938","0279","Mölln","200078",45,"1LPLBTR1X12 VAN COKE","1LPLBTR1X12 Coke",2515110.996,184322.998,0.542722746511273,0.735174235175277,4,45,60
"200938","0279","Mölln","200078",45,"1LPLBTR1X12 VAN COKE","1LPLBTR1X12 Coke",2515110.996,48703,0.542722746511273,0.735174235175277,4,45,60
"200938","0279","Mölln","200382",45,"1LPLBTR1X12 VAN COKE","1LPLBTR1X12 COKE ZERO CAFFEINE-FREE",269220.999,184322.998,0.542722746511273,0.735174235175277,4,45,60
"200938","0279","Mölln","200382",45,"1LPLBTR1X12 VAN COKE","1LPLBTR1X12 COKE ZERO CAFFEINE-FREE",269220.999,48703,0.542722746511273,0.735174235175277,4,45,60
"200938","0279","Mölln","200382",45,"1LPLBTR1X12 VAN COKE","1LPLBTR1X12 COKE ZERO CAFFEINE-FREE",242997.001,184322.998,0.542722746511273,0.735174235175277,4,45,60
"200938","0279","Mölln","200382",45,"1LPLBTR1X12 VAN COKE","1LPLBTR1X12 COKE ZERO CAFFEINE-FREE",242997.001,48703,0.542722746511273,0.735174235175277,4,45,60
"200938","0279","Mölln","200080",45,"1LPLBTR1X12 VAN COKE","1LPLBTR1X12 CF COKE LT",154870.999,184322.998,0.542722746511273,0.735174235175277,4,45,60
"200938","0279","Mölln","200080",45,"1LPLBTR1X12 VAN COKE","1LPLBTR1X12 CF COKE LT",154870.999,48703,0.542722746511273,0.735174235175277,4,45,60
"200938","0279","Mölln","201101",45,"1LPLBTR1X12 VAN COKE","1LPLBTR1X12 CHERRY COKE",126058.999,184322.998,0.542722746511273,0.735174235175277,4,45,60
"200938","0279","Mölln","201101",45,"1LPLBTR1X12 VAN COKE","1LPLBTR1X12 CHERRY COKE",126058.999,48703,0.542722746511273,0.735174235175277,4,45,60
"200938","0279","Mölln","201101",45,"1LPLBTR1X12 VAN COKE","1LPLBTR1X12 CHERRY COKE",71892.001,184322.998,0.542722746511273,0.735174235175277,4,45,60
"200938","0279","Mölln","201101",45,"1LPLBTR1X12 VAN COKE","1LPLBTR1X12 CHERRY COKE",71892.001,48703,0.542722746511273,0.735174235175277,4,45,60
"200938","0279","Mölln","200080",45,"1LPLBTR1X12 VAN COKE","1LPLBTR1X12 CF COKE LT",124106.001,184322.998,0.542722746511273,0.735174235175277,4,45,60
"200938","0279","Mölln","200080",45,"1LPLBTR1X12 VAN COKE","1LPLBTR1X12 CF COKE LT",124106.001,48703,0.542722746511273,0.735174235175277,4,45,60
"200938","0279","Mölln","200078",45,"1LPLBTR1X12 VAN COKE","1LPLBTR1X12 Coke",2947095.999,184322.998,0.542722746511273,0.735174235175277,4,45,60
"200938","0279","Mölln","200078",45,"1LPLBTR1X12 VAN COKE","1LPLBTR1X12 Coke",2947095.999,48703,0.542722746511273,0.735174235175277,4,45,60
"200938","0279","Mölln","200938",0,"1LPLBTR1X12 VAN COKE","1LPLBTR1X12 VAN COKE",48703,184322.998,0.542722746511273,0.735174235175277,4,45,60
"200938","0279","Mölln","200938",0,"1LPLBTR1X12 VAN COKE","1LPLBTR1X12 VAN COKE",48703,48703,0.542722746511273,0.735174235175277,4,45,60
"200938","0279","Mölln","201184",45,"1LPLBTR1X12 VAN COKE","1LPLBTR1X12 Coke Zero",910349.998,184322.998,0.542722746511273,0.735174235175277,4,45,60
"200938","0279","Mölln","201184",45,"1LPLBTR1X12 VAN COKE","1LPLBTR1X12 Coke Zero",910349.998,48703,0.542722746511273,0.735174235175277,4,45,60
"200938","0279","Mölln","200082",240,"1LPLBTR1X12 VAN COKE","1LPLBTR1X12 Sprite",331383.002,184322.998,0.542722746511273,0.735174235175277,4,45,60
"200938","0279","Mölln","200082",240,"1LPLBTR1X12 VAN COKE","1LPLBTR1X12 Sprite",331383.002,48703,0.542722746511273,0.735174235175277,4,45,60
"200938","0279","Mölln","201222",60,"1LPLBTR1X12 VAN COKE","1LPLBTR1X12 FANTA ORANGE NO SGR",189782.001,184322.998,0.542722746511273,0.735174235175277,4,45,60
"200938","0279","Mölln","201222",60,"1LPLBTR1X12 VAN COKE","1LPLBTR1X12 FANTA ORANGE NO SGR",189782.001,48703,0.542722746511273,0.735174235175277,4,45,60
"200938","0279","Mölln","200991",60,"1LPLBTR1X12 VAN COKE","1LPLBTR1X12 Mezzo Mix Zero",180076.999,184322.998,0.542722746511273,0.735174235175277,4,45,60
"200938","0279","Mölln","200991",60,"1LPLBTR1X12 VAN COKE","1LPLBTR1X12 Mezzo Mix Zero",180076.999,48703,0.542722746511273,0.735174235175277,4,45,60
"200938","0279","Mölln","200100",45,"1LPLBTR1X12 VAN COKE","1LPLBTR1X12 COKE LT PLUS LMN C",47996.001,184322.998,0.542722746511273,0.735174235175277,4,45,60
"200938","0279","Mölln","200100",45,"1LPLBTR1X12 VAN COKE","1LPLBTR1X12 COKE LT PLUS LMN C",47996.001,48703,0.542722746511273,0.735174235175277,4,45,60
"200938","0279","Mölln","200083",60,"1LPLBTR1X12 VAN COKE","1LPLBTR1X12 Mezzo Speciality Mix",353955.002,184322.998,0.542722746511273,0.735174235175277,4,45,60
"200938","0279","Mölln","200083",60,"1LPLBTR1X12 VAN COKE","1LPLBTR1X12 Mezzo Speciality Mix",353955.002,48703,0.542722746511273,0.735174235175277,4,45,60
"200938","0279","Mölln","200079",45,"1LPLBTR1X12 VAN COKE","1LPLBTR1X12 Coke lt",429585,184322.998,0.542722746511273,0.735174235175277,4,45,60
"200938","0279","Mölln","200079",45,"1LPLBTR1X12 VAN COKE","1LPLBTR1X12 Coke lt",429585,48703,0.542722746511273,0.735174235175277,4,45,60
"200938","0279","Mölln","200938",0,"1LPLBTR1X12 VAN COKE","1LPLBTR1X12 VAN COKE",184322.998,184322.998,0.542722746511273,0.735174235175277,4,45,60
"200938","0279","Mölln","200938",0,"1LPLBTR1X12 VAN COKE","1LPLBTR1X12 VAN COKE",184322.998,48703,0.542722746511273,0.735174235175277,4,45,60
"200938","0279","Mölln","200082",240,"1LPLBTR1X12 VAN COKE","1LPLBTR1X12 Sprite",569158.997,184322.998,0.542722746511273,0.735174235175277,4,45,60
"200938","0279","Mölln","200082",240,"1LPLBTR1X12 VAN COKE","1LPLBTR1X12 Sprite",569158.997,48703,0.542722746511273,0.735174235175277,4,45,60
"200938","0279","Mölln","201222",60,"1LPLBTR1X12 VAN COKE","1LPLBTR1X12 FANTA ORANGE NO SGR",166334,184322.998,0.542722746511273,0.735174235175277,4,45,60
"200938","0279","Mölln","201222",60,"1LPLBTR1X12 VAN COKE","1LPLBTR1X12 FANTA ORANGE NO SGR",166334,48703,0.542722746511273,0.735174235175277,4,45,60
"200938","0279","Mölln","203025",60,"1LPLBTR1X12 VAN COKE","1LPLBTR1X12 FANTA NO SGR MNDRN",102985.001,184322.998,0.542722746511273,0.735174235175277,4,45,60
"200938","0279","Mölln","203025",60,"1LPLBTR1X12 VAN COKE","1LPLBTR1X12 FANTA NO SGR MNDRN",102985.001,48703,0.542722746511273,0.735174235175277,4,45,60
"200938","0279","Mölln","201184",45,"1LPLBTR1X12 VAN COKE","1LPLBTR1X12 Coke Zero",940830.919,184322.998,0.542722746511273,0.735174235175277,4,45,60
"200938","0279","Mölln","201184",45,"1LPLBTR1X12 VAN COKE","1LPLBTR1X12 Coke Zero",940830.919,48703,0.542722746511273,0.735174235175277,4,45,60
"200938","0279","Mölln","203025",60,"1LPLBTR1X12 VAN COKE","1LPLBTR1X12 FANTA NO SGR MNDRN",103151,184322.998,0.542722746511273,0.735174235175277,4,45,60
"200938","0279","Mölln","203025",60,"1LPLBTR1X12 VAN COKE","1LPLBTR1X12 FANTA NO SGR MNDRN",103151,48703,0.542722746511273,0.735174235175277,4,45,60
"200938","0279","Mölln","200100",45,"1LPLBTR1X12 VAN COKE","1LPLBTR1X12 COKE LT PLUS LMN C",19303,184322.998,0.542722746511273,0.735174235175277,4,45,60
"200938","0279","Mölln","200100",45,"1LPLBTR1X12 VAN COKE","1LPLBTR1X12 COKE LT PLUS LMN C",19303,48703,0.542722746511273,0.735174235175277,4,45,60
"200938","0279","Mölln","200083",60,"1LPLBTR1X12 VAN COKE","1LPLBTR1X12 Mezzo Speciality Mix",500820.999,184322.998,0.542722746511273,0.735174235175277,4,45,60
"200938","0279","Mölln","200083",60,"1LPLBTR1X12 VAN COKE","1LPLBTR1X12 Mezzo Speciality Mix",500820.999,48703,0.542722746511273,0.735174235175277,4,45,60
"200938","0279","Mölln","200079",45,"1LPLBTR1X12 VAN COKE","1LPLBTR1X12 Coke lt",389875,184322.998,0.542722746511273,0.735174235175277,4,45,60
"200938","0279","Mölln","200079",45,"1LPLBTR1X12 VAN COKE","1LPLBTR1X12 Coke lt",389875,48703,0.542722746511273,0.735174235175277,4,45,60
"200991","0279","Mölln","200100",60,"1LPLBTR1X12 Mezzo Mix Zero","1LPLBTR1X12 COKE LT PLUS LMN C",47996.001,180076.999,0.422370205862989,0.676808453198593,3,45,60
"200991","0279","Mölln","200100",60,"1LPLBTR1X12 Mezzo Mix Zero","1LPLBTR1X12 COKE LT PLUS LMN C",47996.001,129856,0.422370205862989,0.676808453198593,3,45,60
"200991","0279","Mölln","200938",60,"1LPLBTR1X12 Mezzo Mix Zero","1LPLBTR1X12 VAN COKE",48703,180076.999,0.422370205862989,0.676808453198593,3,45,60
"200991","0279","Mölln","200938",60,"1LPLBTR1X12 Mezzo Mix Zero","1LPLBTR1X12 VAN COKE",48703,129856,0.422370205862989,0.676808453198593,3,45,60
"200991","0279","Mölln","200382",60,"1LPLBTR1X12 Mezzo Mix Zero","1LPLBTR1X12 COKE ZERO CAFFEINE-FREE",242997.001,180076.999,0.422370205862989,0.676808453198593,3,45,60
"200991","0279","Mölln","200382",60,"1LPLBTR1X12 Mezzo Mix Zero","1LPLBTR1X12 COKE ZERO CAFFEINE-FREE",242997.001,129856,0.422370205862989,0.676808453198593,3,45,60
"200991","0279","Mölln","200382",60,"1LPLBTR1X12 Mezzo Mix Zero","1LPLBTR1X12 COKE ZERO CAFFEINE-FREE",269220.999,180076.999,0.422370205862989,0.676808453198593,3,45,60
"200991","0279","Mölln","200382",60,"1LPLBTR1X12 Mezzo Mix Zero","1LPLBTR1X12 COKE ZERO CAFFEINE-FREE",269220.999,129856,0.422370205862989,0.676808453198593,3,45,60
"200991","0279","Mölln","200081",45,"1LPLBTR1X12 Mezzo Mix Zero","1LPLBTR1X12 FANTA ORG",457449.999,180076.999,0.422370205862989,0.676808453198593,3,45,60
